PRIORITY_TAC;LAUNCH;PRICE
2042486175;2015-06-30;19700.0
-812494127;2015-05-26;8600.0
-1241063274;2015-12-24;59900.0
177310414;2015-12-24;59900.0
-955965568;2014-01-07;37600.0
1092172912;2014-01-07;37600.0
276280370;2014-10-13;11100.0
1683812924;2014-05-19;6000.0
1732059238;2010-02-11;8600.0
-1242584109;2015-06-30;19700.0
1132356780;2015-12-24;59900.0
-1958213142;2014-06-25;17500.0
-1276867276;2013-11-12;37300.0
1483494280;2014-01-28;18000.0
971299250;2014-01-28;30700.0
523319873;2012-01-03;8600.0
1398817027;2011-11-29;8600.0
176556324;2012-01-03;8600.0
647714299;2017-10-25;19700.0
1266836326;2014-02-26;30000.0
-623250733;2013-11-12;37300.0
-1782629535;2014-01-07;37600.0
-1556295015;2015-12-24;59900.0
-1953218773;2015-12-24;59900.0
-912555926;2016-12-13;12800.0
1885902236;2012-03-14;9800.0
847683723;2013-11-04;6000.0
-2055108179;2017-10-25;19700.0
-1134597502;2017-10-25;19700.0
1838616460;2017-10-25;19700.0
-469321798;2014-12-25;48200.0
-276073428;2014-01-07;37600.0
1691034327;2014-01-28;30700.0
-459556492;2011-11-29;8600.0
1069571445;2012-01-03;8600.0
420815403;2006-05-10;8300.0
1849922537;2008-03-13;900.0
2084649559;2014-10-30;16500.0
-2045785260;2014-01-28;18000.0
298616824;2011-11-29;8600.0
-392182819;2013-04-11;20600.0
1851220554;2012-01-03;8600.0
1321496369;2014-06-06;9800.0
-1141154312;2014-06-25;17500.0
-1426665739;2014-06-25;17500.0
-1603002590;2015-12-23;9800.0
-586769739;2015-12-23;9800.0
1284437212;2014-06-25;20600.0
577722862;2013-11-12;37300.0
2049849083;2013-12-03;8600.0
699135705;2011-11-29;8600.0
618966590;2015-12-23;11100.0
1282272580;2016-06-17;18200.0
-608924394;2016-02-22;20600.0
-840058278;2013-11-12;37300.0
1905901519;2006-05-10;8300.0
-1628440493;2006-05-10;8300.0
1792785051;2015-12-23;20600.0
2037707460;2015-03-25;57200.0
-56650197;2015-12-23;20600.0
-1644290733;2015-12-23;20600.0
292228475;2015-12-23;20600.0
-1368943790;2015-12-23;20600.0
1553056447;2013-11-04;32500.0
-807740286;2015-03-17;32500.0
1876030296;2015-03-17;32500.0
-2017380213;2013-11-12;37300.0
-1028180192;2013-11-12;37300.0
-37703671;2014-06-06;9800.0
-1680083247;2013-12-03;8600.0
2056839618;2013-12-03;8300.0
-194934898;2015-12-24;59900.0
-212443598;2015-12-24;59900.0
-1093187578;2017-10-25;19700.0
43344531;2012-01-10;22500.0
176348296;2014-06-06;9800.0
-2036831758;2012-01-03;8600.0
-723602020;2012-02-29;19700.0
-2117261563;2012-01-03;8600.0
-1378713653;2012-01-03;8600.0
634848991;2013-12-03;8600.0
1821584792;2015-12-23;20600.0
-1652350948;2016-02-22;20600.0
-345432409;2015-12-23;20600.0
1289096682;2015-12-23;20600.0
722778552;2016-02-22;20600.0
-1203450019;2012-01-03;8600.0
-1456936789;2015-12-24;59900.0
1252257438;2015-12-24;59900.0
1977637894;2014-10-13;11100.0
250962127;2012-01-03;8600.0
697970286;2013-12-03;8300.0
-1503145385;2010-05-21;9500.0
-2003741099;2014-06-25;17500.0
-1130957248;2010-07-02;13200.0
661214353;2013-12-03;8300.0
808404717;2013-04-26;9800.0
1474786648;2014-01-28;30700.0
-1297885963;2015-03-03;29300.0
-1363183854;2015-03-13;30000.0
1952047078;2013-12-03;8300.0
769628942;2014-01-07;37600.0
952342600;2014-06-06;9800.0
733700667;2014-01-07;37600.0
-1326336532;2013-11-12;37300.0
642399910;2014-10-30;16500.0
-1356205701;2015-06-06;30000.0
-1568315877;2013-12-03;8300.0
1593196051;2009-01-07;8600.0
786729679;2016-11-03;3000.0
774784111;2012-03-14;9800.0
1854852658;2015-10-26;29500.0
-661276801;2015-06-12;29300.0
679611111;2006-05-10;8300.0
439439443;2015-05-26;8600.0
-1296644204;2013-12-03;8300.0
502436572;2013-11-12;37300.0
1011262653;2013-11-12;37300.0
1937870710;2015-09-22;30700.0
27522594;2013-11-12;37300.0
531489957;2012-01-03;8600.0
-117173530;2015-03-17;32500.0
-2088769844;2015-07-15;29500.0
-1145439496;2011-11-29;8600.0
-463631005;2013-12-03;8600.0
-1808446617;2013-12-03;8600.0
934604231;2015-03-17;32500.0
-1969268156;2015-03-17;32500.0
1607728427;2015-07-14;8600.0
2145094644;2012-01-03;8600.0
439849839;2009-01-07;8600.0
-247699559;2014-01-20;3900.0
1072784661;2014-01-20;3900.0
-1452206242;2015-04-17;13200.0
340286864;2012-10-29;37300.0
-126599998;2014-01-07;37600.0
20030089;2014-01-07;37600.0
735674155;2015-03-24;32500.0
-1455979619;2015-03-24;32500.0
-1514268117;2005-07-28;14500.0
-2131040345;2014-04-11;3500.0
-1700532066;2013-03-14;17500.0
-659747500;2013-11-12;37300.0
-430338918;2013-11-12;37300.0
1938308702;2013-11-12;37300.0
-2096524681;2013-11-12;37300.0
560202214;2013-11-28;30400.0
998299323;2005-07-28;14500.0
-2130322517;2011-04-26;20800.0
1518078529;2013-11-12;37300.0
1782502509;2012-10-29;37300.0
-71855366;2012-10-29;37300.0
-685762066;2012-10-29;37300.0
-155822395;2013-12-03;8300.0
2075300303;2006-05-10;8300.0
-1555585983;2006-05-10;8300.0
1511878894;2012-01-03;8600.0
-1476376808;2012-01-03;8600.0
1947758537;2014-01-07;37600.0
1039585044;2014-01-07;37600.0
-818773817;2015-11-30;29500.0
385949545;2015-05-26;8600.0
-1595806160;2015-05-26;8600.0
-497324740;2013-12-03;8300.0
-44491185;2006-05-10;8300.0
-1185744952;2015-03-17;32500.0
-733113546;2015-03-17;32500.0
-1087789395;2012-01-10;22500.0
2007700312;2013-12-03;8600.0
-1225023271;2013-12-03;8300.0
926246830;2016-07-08;12800.0
-2027898600;2013-11-12;37300.0
-100238391;2013-12-03;8300.0
1579680195;2010-02-11;8600.0
-1642913765;2012-01-03;8600.0
-1098615017;2006-05-10;8300.0
13390532;2013-12-03;8300.0
-1157679838;2015-09-01;18000.0
228573853;2016-05-30;29300.0
1356191542;2015-09-01;18000.0
-665054046;2015-09-01;18000.0
1878426488;2013-11-07;20800.0
242901762;2014-01-07;37600.0
476863182;2014-01-07;37600.0
-230549297;2013-12-03;8300.0
-536421410;2012-01-03;8600.0
-236501565;2012-01-03;8600.0
227092519;2016-07-27;30700.0
-1096008742;2015-08-06;12800.0
693351558;2011-11-29;8600.0
-669013265;2013-12-03;8300.0
-256636154;2015-08-06;12800.0
-1988247998;2013-12-03;8300.0
-473192153;2015-05-26;8600.0
-554354556;2013-12-03;8300.0
-70982855;2016-09-09;23000.0
1425201885;2015-08-21;23000.0
-1742315819;2016-09-09;23000.0
1847344563;2016-09-09;23000.0
1571754632;2016-09-09;23000.0
-768547336;2016-09-09;23000.0
-1443637047;2016-09-09;23000.0
1745802826;2016-09-09;23000.0
357482609;2016-09-09;23000.0
-240194378;2016-09-09;23000.0
1512230047;2016-09-09;23000.0
-1160817072;2016-09-09;23000.0
-425020593;2016-09-09;23000.0
514835537;2016-09-09;23000.0
838755405;2016-09-09;23000.0
1592551932;2015-08-21;23000.0
590711817;2016-09-09;23000.0
1259966330;2016-09-09;23000.0
-1022787614;2016-09-09;23000.0
-390458605;2016-09-09;23000.0
1987678264;2016-09-09;23000.0
-1732205067;2016-09-09;23000.0
312296064;2016-09-09;23000.0
-787661937;2016-09-09;23000.0
-896627330;2016-09-09;23000.0
455329944;2016-09-09;23000.0
1240712516;2016-09-09;23000.0
-434144272;2016-09-09;23000.0
-368127404;2016-09-09;23000.0
1153429774;2016-09-09;23000.0
1943023858;2016-09-09;23000.0
221337224;2015-08-21;23000.0
808845157;2016-09-09;23000.0
1049672465;2015-08-21;23000.0
-1852498753;2012-04-05;50400.0
1671967276;2013-12-03;8300.0
-560857442;2015-05-26;8600.0
-1070750737;2012-01-10;22500.0
-269681084;2016-06-20;46400.0
1370062085;2016-06-20;46400.0
1790148279;2011-12-12;3000.0
887418964;2011-12-12;3000.0
429825347;2011-12-12;3000.0
1221469694;2011-12-12;3000.0
-609280545;2011-12-12;3000.0
1670344255;2011-12-12;3000.0
-1248278866;2011-12-12;3000.0
181644597;2015-12-30;11100.0
1588996883;2015-12-30;11100.0
-466040825;2015-12-30;11100.0
-1916879253;2015-12-30;11100.0
-33048081;2013-10-29;51300.0
-294449817;2013-12-03;8300.0
-1337563628;2010-07-02;23000.0
-1558274456;2010-02-22;8600.0
964654369;2012-01-03;8600.0
1821567581;2013-10-29;51300.0
-1038917817;2013-10-29;51300.0
-14042692;2013-10-29;51300.0
-1347451896;2015-12-23;29200.0
-1808666226;2017-10-25;19700.0
-1382739905;2017-04-14;48200.0
249888063;2014-08-12;7500.0
-630187075;2014-02-25;21500.0
-2033682541;2014-08-01;32500.0
1521843668;2013-11-04;50400.0
415607201;2014-10-15;22000.0
1566191506;2013-12-03;8300.0
251919659;2015-05-26;8600.0
-1666388517;2013-12-03;8300.0
449801015;2015-08-27;29300.0
1932488686;2016-04-27;18200.0
-1402003145;2015-03-17;32500.0
-588594150;2015-03-17;32500.0
914761719;2013-11-12;37300.0
-1954542744;2012-01-03;8600.0
-530153937;2012-06-22;70900.0
436602610;2012-06-15;70900.0
439038232;2006-05-10;8300.0
374909275;2013-06-13;70900.0
-1485626919;2013-06-13;70900.0
1441211008;2013-12-03;8300.0
-2128142196;2013-12-03;8300.0
-1217798804;2015-12-24;27300.0
1019861770;2014-03-09;11100.0
367564074;2012-03-06;17500.0
231812425;2015-12-23;9800.0
451498044;2013-03-27;12800.0
544381118;2011-04-26;20800.0
843730042;2009-02-10;8600.0
-860122583;2017-08-03;23800.0
1499308068;2013-04-26;9800.0
-1100748827;2015-03-17;32500.0
553658243;2010-02-08;8600.0
-557944169;2013-11-12;37300.0
-1571518163;2012-02-06;8600.0
351564060;2011-12-06;19700.0
-266446827;2011-11-29;8600.0
123300900;2012-01-03;8600.0
2079041285;2015-05-26;8600.0
-301947027;2012-03-14;9800.0
1394423880;2013-11-07;20800.0
-719805904;2012-01-12;19700.0
939487937;2012-09-09;70900.0
-1917983707;2010-02-22;8600.0
-349149080;2016-10-26;10900.0
1288909793;2015-03-17;32500.0
1883776723;2015-03-17;32500.0
-1537528799;2015-03-17;32500.0
995903230;2008-10-21;33900.0
334185853;2013-12-20;70900.0
1026217367;2013-06-13;70900.0
1155382337;2015-04-13;37300.0
935406518;2011-12-14;8600.0
-1209042803;2013-08-16;5900.0
173247842;2012-07-09;48200.0
1510967983;2014-05-19;29500.0
-932734965;2013-12-03;8300.0
1881609864;2006-05-10;8300.0
1980073467;2013-10-11;20600.0
-985709170;2015-03-17;32500.0
-574966106;2015-03-17;32500.0
1126280302;2011-07-04;29300.0
1693718860;2015-03-17;32500.0
-295484050;2011-12-05;8600.0
-1018240952;2013-12-06;8600.0
365635872;2009-01-07;8600.0
110144603;2011-12-14;8600.0
1200949967;2006-05-10;8300.0
675467194;2015-05-26;8600.0
-447819063;2013-12-03;8600.0
112737415;2014-10-13;2300.0
-1496580487;2014-10-13;2300.0
-1649662123;2014-10-13;2300.0
28043462;2013-12-16;70900.0
1086437443;2016-04-18;6000.0
1479458831;2013-11-21;10000.0
1129853076;2013-12-16;70900.0
35591748;2013-12-16;70900.0
584056445;2012-01-03;8600.0
-1358782047;2018-07-19;50400.0
76936763;2018-07-19;50400.0
-1961058935;2018-07-19;50400.0
-1591243450;2018-07-19;50400.0
-1856481967;2013-01-22;11100.0
889601287;2013-10-11;20600.0
-242024384;2012-01-03;8600.0
1449387729;2012-01-03;8600.0
1558544054;2012-01-03;8600.0
1081258219;2012-01-03;8600.0
547256514;2013-12-20;70900.0
-2054060924;2013-12-20;70900.0
2109724883;2013-12-20;70900.0
1488582789;2013-12-20;70900.0
909177092;2015-12-23;9800.0
-1914500386;2015-12-23;9800.0
207290726;2004-03-16;14500.0
-323019411;2009-11-18;43800.0
321004252;2015-03-26;37300.0
805472329;2012-06-15;70900.0
883707096;2014-04-21;13200.0
862036829;2013-12-03;8300.0
-1898987158;2015-03-26;37300.0
304612256;2015-03-26;37300.0
1680257332;2015-03-26;37300.0
635629967;2015-03-26;37300.0
-928662488;2015-03-26;37300.0
-586339692;2015-03-26;37300.0
1573301893;2015-03-26;37300.0
39768629;2015-03-26;37300.0
29019888;2015-03-26;37300.0
-1020384168;2015-03-26;37300.0
-115242801;2013-06-13;70900.0
92186511;2013-06-13;70900.0
-1969030041;2013-06-13;70900.0
-20640617;2013-06-13;70900.0
-844513791;2013-06-13;70900.0
-1026531931;2013-06-13;70900.0
1366535845;2013-12-16;70900.0
249672541;2013-12-16;70900.0
-1732185985;2016-04-18;6000.0
1302600106;2015-05-26;8600.0
386996336;2013-12-03;8300.0
1432994956;2015-03-26;37300.0
-1131375149;2015-03-26;37300.0
565985734;2015-03-26;37300.0
-79676872;2015-03-26;37300.0
-401557759;2013-12-16;70900.0
-1349033530;2013-12-16;70900.0
-14951471;2013-06-13;70900.0
-652113946;2012-05-03;27000.0
-884711304;2015-03-26;37300.0
1808064584;2015-03-26;37300.0
-1363077751;2015-03-26;37300.0
-601749071;2015-03-26;37300.0
2017764649;2015-03-26;37300.0
587728315;2015-03-26;37300.0
74303555;2013-12-20;70900.0
-1055532843;2013-12-20;70900.0
-1788782712;2013-12-16;70900.0
690214500;2013-12-16;70900.0
1655115078;2016-09-09;23000.0
1593943228;2013-12-30;48200.0
1476176537;2015-06-30;19700.0
1380857715;2013-12-03;8300.0
1106015662;2015-03-26;37300.0
206065613;2015-06-30;19700.0
764663692;2012-06-15;70900.0
2064616299;2012-06-15;70900.0
-1359267908;2012-06-15;70900.0
-1744930451;2013-11-28;30400.0
945798067;2013-11-28;30400.0
1549711767;2012-06-15;70900.0
-1564791967;2012-06-15;70900.0
1555474811;2012-06-15;70900.0
-1094077583;2013-12-16;70900.0
-1586797535;2013-12-16;70900.0
-288149561;2006-05-10;8300.0
621841162;2013-12-16;70900.0
1595292629;2013-12-16;70900.0
24641495;2013-12-20;70900.0
-1849470732;2014-01-07;37600.0
-1233271162;2014-01-07;37600.0
1509447970;2014-01-07;37600.0
2044472384;2014-01-07;37600.0
-504854895;2014-08-28;11100.0
886237431;2016-05-24;29300.0
734883917;2016-05-24;29300.0
930075174;2006-05-10;8300.0
-166209982;2013-11-07;20800.0
-1475192577;2013-11-12;37300.0
1485173693;2014-09-02;31500.0
-1220865585;2013-06-13;70900.0
2115846772;2013-06-13;70900.0
-1234601819;2013-06-13;70900.0
1562542278;2018-07-19;50400.0
1961785643;2018-07-19;50400.0
2092764394;2018-07-19;50400.0
1550040350;2015-06-11;10900.0
1583644827;2015-09-21;20000.0
682048707;2012-01-03;8600.0
-1535586884;2013-12-16;70900.0
421744075;2018-07-19;50400.0
-1097140267;2014-07-22;104100.0
-274601998;2014-07-22;104100.0
-155449199;2011-02-28;48200.0
-1667806605;2012-01-03;8600.0
-2033760764;2006-05-10;8300.0
1499256123;2014-01-03;29500.0
1358450555;2011-11-29;8600.0
-720862638;2011-11-29;8600.0
1154845529;2011-11-29;8600.0
-551797478;2012-06-22;70900.0
-1508336336;2012-06-22;70900.0
11556925;2013-12-16;70900.0
-37099400;2011-05-18;8900.0
886429685;2013-12-16;70900.0
829224335;2013-12-16;70900.0
-1503183189;2013-12-16;70900.0
-1783450631;2013-12-16;70900.0
-989102213;2013-12-16;70900.0
600041745;2010-02-22;8600.0
1841547433;2013-02-21;8800.0
47074015;2013-12-16;70900.0
1857656844;2013-12-16;70900.0
1765296070;2014-04-22;43600.0
509451029;2013-11-29;29500.0
1945053238;2013-11-29;29500.0
201394649;2014-01-26;48200.0
-1370947656;2013-12-16;70900.0
421246231;2013-12-16;70900.0
1078354130;2013-12-16;70900.0
2044114814;2013-12-16;70900.0
784296422;2010-02-11;8600.0
1541107807;2012-01-03;8600.0
723682367;2012-01-03;8600.0
-359244365;2012-01-03;8600.0
-2073396100;2014-07-06;31500.0
-1202304166;2012-01-03;8600.0
-1972100339;2014-07-06;31500.0
1034205973;2012-01-03;8600.0
411830379;2012-12-11;3000.0
197745419;2010-07-28;8600.0
-1381474711;2009-01-07;8600.0
-194590972;2013-12-16;70900.0
373779603;2013-12-16;70900.0
166766432;2015-05-22;104100.0
1990864036;2015-11-04;30700.0
-1048905705;2013-06-13;70900.0
1319864863;2012-06-15;70900.0
-1323417416;2012-06-15;70900.0
569900102;2012-06-15;70900.0
1930558914;2012-06-15;70900.0
123455927;2011-09-28;8600.0
1347348449;2011-09-28;8600.0
-565022684;2012-01-03;8600.0
-532754649;2013-06-13;70900.0
-535957283;2016-04-18;6000.0
1616377045;2012-01-03;8600.0
-672383869;2012-01-03;8600.0
1357253091;2013-05-23;8900.0
-1650404111;2013-05-23;900.0
420007779;2010-04-07;8600.0
645413749;2012-06-22;70900.0
-2006533221;2012-06-22;70900.0
-174376921;2012-06-22;70900.0
1283594995;2006-05-10;8300.0
891931882;2006-05-10;8300.0
1317678750;2006-05-10;8300.0
1555575310;2006-05-10;8300.0
1975186604;2012-06-22;70900.0
418047013;2013-12-20;70900.0
-1852929378;2006-05-10;8300.0
1993475957;2006-05-10;8300.0
-1439876610;2006-05-10;8300.0
-44544010;2006-05-10;8300.0
708562975;2013-12-20;70900.0
-1151426192;2013-12-20;70900.0
569763076;2013-12-20;70900.0
-1608387233;2013-12-20;70900.0
-1994671226;2006-05-10;8300.0
-2134571779;2006-05-10;8300.0
-1075061990;2006-05-10;8300.0
671119714;2017-10-25;19700.0
751209727;2013-12-16;70900.0
368359621;2010-02-11;8600.0
-474725224;2013-06-13;70900.0
-396297584;2013-06-13;70900.0
1585783712;2012-01-03;8600.0
293487516;2013-05-13;7800.0
1897465336;2011-11-14;37600.0
1332585730;2011-11-14;37600.0
93592728;2011-11-14;37600.0
-1780309523;2013-12-16;70900.0
808372290;2016-05-10;87200.0
1379339015;2011-11-14;37600.0
1558176515;2010-02-22;8300.0
1555295444;2016-05-10;87200.0
1676111804;2016-05-10;87200.0
2069339609;2016-05-10;87200.0
-1525178956;2016-05-10;87200.0
-1265985067;2016-05-10;87200.0
-352778217;2016-05-10;87200.0
-14989898;2016-05-10;87200.0
1462540893;2011-11-14;37600.0
929414618;2011-11-14;37600.0
1658996681;2016-05-10;87200.0
-1017750627;2016-05-10;87200.0
-427104873;2016-05-10;87200.0
1019561081;2016-05-10;87200.0
-829210762;2011-11-14;37600.0
-116462915;2011-11-14;37600.0
-1978302738;2011-11-14;37600.0
-1111370885;2016-08-24;18800.0
-39687948;2011-11-14;37600.0
684242047;2011-11-14;37600.0
-458901062;2011-11-14;37600.0
2050756559;2016-09-21;18200.0
2041588543;2016-09-21;27300.0
-280928134;2016-09-21;27300.0
-1054716798;2015-12-30;55000.0
-1144703637;2013-12-20;70900.0
1097501842;2013-12-20;70900.0
1466103015;2013-06-13;70900.0
-1342958169;2013-06-13;70900.0
-1170614388;2013-06-13;70900.0
1967292881;2013-06-13;70900.0
326758904;2013-06-13;70900.0
1871459510;2016-12-07;48200.0
-2051185418;2016-07-07;37600.0
834092787;2016-07-22;20800.0
1886924153;2016-07-07;37600.0
-188042291;2016-07-22;20800.0
1140940137;2016-07-22;20800.0
-1045594964;2014-06-04;69900.0
377340306;2016-07-22;20800.0
-1477351933;2013-12-16;70900.0
1704724445;2016-12-07;48200.0
1579578080;2016-06-02;101800.0
921251503;2017-06-02;27300.0
-956888104;2013-12-16;70900.0
-888519541;2017-06-21;30400.0
1595265541;2017-06-21;30400.0
-1836955130;2017-05-22;18200.0
533392745;2017-04-14;46400.0
1902026054;2018-07-19;50400.0
1867829251;2015-12-30;55000.0
1860396540;2013-12-20;70900.0
209320499;2013-06-13;70900.0
1996435181;2013-12-20;70900.0
1463762123;2013-12-20;70900.0
-48471303;2013-12-20;70900.0
1509907642;2013-12-20;70900.0
2085732065;2018-07-19;50400.0
1098481879;2015-02-10;51300.0
1964774549;2016-07-13;16500.0
1333594616;2015-04-28;3900.0
-182976729;2016-07-22;20800.0
518223137;2016-07-22;20800.0
1922046698;2016-07-22;20800.0
-1906805042;2017-06-21;30400.0
67066685;2013-12-20;70900.0
-1014126039;2013-12-20;70900.0
-1516154812;2017-06-21;30400.0
-13993326;2016-07-22;20800.0
-735278108;2013-12-20;70900.0
288710170;2013-12-16;70900.0
-296853013;2013-12-16;70900.0
592248559;2013-12-16;70900.0
1975182618;2016-12-07;48200.0
-1196432166;2017-06-21;30400.0
2032285324;2017-06-21;30400.0
-539942229;2015-04-28;3900.0
-2030880053;2013-06-13;70900.0
-1127342694;2016-12-07;48200.0
846007240;2016-12-07;48200.0
-621271632;2013-12-20;70900.0
-713155672;2016-05-17;74100.0
478363578;2017-06-21;30400.0
-940891011;2017-06-21;30400.0
-912561422;2015-12-30;55000.0
2018148965;2016-07-22;20800.0
1701813578;2016-07-22;20800.0
-1243201695;2015-12-30;55000.0
516423132;2012-06-22;70900.0
583382323;2017-10-25;19700.0
-1288287982;2016-06-02;101800.0
1570745352;2017-06-21;30400.0
1434539084;2017-06-21;30400.0
-330928762;2012-06-22;70900.0
376710972;2012-06-22;70900.0
1686318015;2012-06-22;70900.0
1802860882;2012-06-22;70900.0
625250755;2012-06-22;70900.0
1662518108;2016-06-02;101800.0
-1094699978;2016-06-02;101800.0
1183665218;2012-06-22;70900.0
-2087513892;2012-06-22;70900.0
-452848274;2013-06-13;70900.0
-517688087;2015-12-30;55000.0
120488758;2013-06-13;70900.0
-959325602;2013-06-13;70900.0
-8816242;2013-06-13;70900.0
-1110140719;2012-06-22;70900.0
96748818;2012-06-22;70900.0
-1399579683;2016-07-07;37600.0
-1137551161;2016-07-07;37600.0
-1364929122;2016-06-02;101800.0
29289177;2012-06-22;70900.0
-1717163736;2012-06-22;70900.0
108461874;2012-06-22;70900.0
992754326;2012-06-22;70900.0
1441472707;2012-06-22;70900.0
-782776872;2013-09-30;30000.0
1141894084;2013-11-25;30000.0
-1267874346;2014-01-15;30000.0
-1821845712;2014-04-02;30000.0
821657513;2017-04-14;46400.0
-189230098;2016-06-02;101800.0
-1087638673;2015-11-09;42300.0
2004983838;2016-07-07;37600.0
1287184482;2016-07-07;37600.0
1068280541;2014-01-02;32500.0
-1042900749;2016-06-02;101800.0
-1127261037;2013-12-16;70900.0
-790959602;2013-12-16;70900.0
1196132000;2013-12-16;70900.0
1448596456;2016-06-02;101800.0
-1369908409;2015-12-30;55000.0
385374288;2015-04-28;3900.0
1827566607;2015-04-28;3900.0
-1609001847;2015-12-30;55000.0
154950294;2013-06-13;70900.0
1837381624;2013-06-13;70900.0
-921759941;2016-07-22;20800.0
1072217201;2013-06-13;70900.0
-2142345251;2013-12-16;70900.0
1827231486;2013-12-16;70900.0
676870698;2013-12-01;51300.0
902269516;2014-08-28;11100.0
-78087291;2014-09-02;31500.0
1190967535;2016-06-07;6200.0
-1685859712;2013-06-13;70900.0
-471786682;2013-06-13;70900.0
16381614;2013-06-13;70900.0
1698559855;2013-06-13;70900.0
784423256;2014-08-28;11100.0
-1553405473;2014-09-02;31500.0
-391471896;2016-06-20;11100.0
870323960;2016-06-20;11100.0
-811672669;2015-02-02;29300.0
1725494525;2013-12-16;70900.0
129208766;2013-12-16;70900.0
212758193;2013-12-16;70900.0
-2081259215;2013-12-16;70900.0
-271780065;2016-06-20;11100.0
-741764570;2014-08-28;11100.0
698775548;2013-12-16;70900.0
-1154743832;2015-11-16;5900.0
-1961379469;2017-10-16;26100.0
1640798114;2015-04-28;3900.0
-1023583452;2015-04-28;3900.0
-1688222828;2013-12-16;70900.0
-851852705;2013-12-16;70900.0
-280518197;2006-05-10;8300.0
623673429;2016-07-22;20800.0
53398790;2016-07-22;20800.0
2092543302;2016-07-22;20800.0
510025765;2015-04-28;3900.0
2030394108;2013-12-16;70900.0
1047975442;2013-12-20;70900.0
-295827756;2010-02-22;8600.0
-610997268;2009-01-07;8600.0
1609889141;2013-12-03;8600.0
93542390;2013-12-03;8300.0
-1357085243;2016-06-02;101800.0
9615927;2012-06-22;70900.0
-1461323970;2012-06-22;70900.0
-30050782;2012-06-22;70900.0
-1476924574;2012-06-22;70900.0
789884834;2015-04-28;3900.0
1973697608;2017-08-29;12800.0
1860746746;2015-04-28;3900.0
-1492816069;2016-06-08;17900.0
-1633168750;2012-06-22;70900.0
-535572725;2012-06-22;70900.0
2146834411;2012-06-22;70900.0
1543168546;2012-06-22;70900.0
270568184;2013-12-20;70900.0
-1717504656;2013-12-20;70900.0
-1484557694;2013-12-20;70900.0
-1970619833;2015-05-26;8600.0
-573802737;2017-06-21;30400.0
1089722541;2017-06-21;30400.0
-195639388;2017-06-21;30400.0
-1828363745;2017-06-21;30400.0
935072612;2012-06-22;70900.0
-1253083948;2012-06-22;70900.0
-1120490869;2012-06-22;70900.0
551483634;2013-12-16;70900.0
-1020110413;2013-12-16;70900.0
-1350407529;2013-12-16;70900.0
837891267;2013-12-03;8300.0
996212651;2014-07-03;4200.0
1054019343;2015-12-30;55000.0
-1658733884;2012-06-15;70900.0
720994086;2012-06-15;70900.0
2110815728;2012-06-15;70900.0
-423730040;2006-05-10;8300.0
1010774784;2013-12-03;8300.0
-203279301;2015-05-26;8600.0
-555882047;2016-07-07;37600.0
560189894;2016-07-07;37600.0
-1447943290;2015-12-30;55000.0
-906587716;2012-06-15;70900.0
-430486765;2012-06-15;70900.0
-1643898520;2012-06-15;70900.0
-1880191226;2012-06-15;70900.0
-310362339;2013-06-13;70900.0
1894218763;2014-12-02;11100.0
-945124350;2015-05-26;8600.0
1353329833;2013-12-03;8300.0
2053868354;2015-06-30;19700.0
649820464;2015-06-30;19700.0
312535019;2016-11-14;29200.0
614308475;2012-06-22;70900.0
821090159;2012-06-22;70900.0
-669006758;2012-06-22;70900.0
-2073631565;2013-06-13;70900.0
1129816854;2016-11-14;29200.0
588490764;2016-12-02;9000.0
535751507;2015-04-28;3900.0
-577721125;2013-06-13;70900.0
-268297465;2010-02-22;8600.0
320110092;2015-12-30;55000.0
-1144971653;2017-06-21;30400.0
1454028233;2017-06-21;30400.0
-824604528;2012-06-15;70900.0
1137356383;2016-05-18;55000.0
151435557;2006-06-27;20000.0
-1645608420;2016-06-02;101800.0
-1265959508;2016-06-02;101800.0
-1864969372;2015-04-28;3900.0
1026034417;2015-04-28;3900.0
-1371534366;2016-07-07;37600.0
1029338407;2016-07-07;37600.0
626550527;2017-06-21;30400.0
-897253295;2011-07;8600.0
-544174986;2012-04;20800.0
-1419745690;2012-08;37300.0
-1234471763;2015-06-24;23000.0
263720663;2006-09-21;8600.0
1284614566;2017-06-21;30400.0
-810050448;2012-06-22;70900.0
385774207;2012-06-22;70900.0
-905425625;2012-06-22;70900.0
-1908862967;2012-06-22;70900.0
-252269796;2012-06-22;70900.0
-1348722128;2012-06-22;70900.0
-1469895951;2013-12-03;8600.0
1844885704;2015-05-26;8600.0
-179421860;2013-12-03;8300.0
1463837182;2012-01-12;19700.0
-1735836116;2006-09-21;8600.0
-365701031;2011-12-14;8600.0
242671335;2016-08-24;18800.0
-1050992880;2017-06-21;30400.0
1977866459;2017-06-21;30400.0
498993031;2004-02-03;14500.0
306909837;2011-12-14;8600.0
2137126225;2009-02-10;8600.0
781970019;2013-12-03;8600.0
1743783071;2006-05-10;8300.0
345330315;2013-06-13;8600.0
-2015687159;2006-05-19;8600.0
865831275;2015-03-25;57200.0
257753455;2015-03-25;57200.0
-538936204;2015-12-23;20600.0
-944718960;2013-11-04;32500.0
-577379398;2016-02-22;20600.0
-9307626;2012-02-06;8600.0
-337854813;2006-06-27;20000.0
-459566657;2012-02-06;8600.0
-527698494;2006-09-21;8600.0
-292835239;2012-06-22;70900.0
-1736557254;2012-06-22;70900.0
-901542264;2012-06-22;70900.0
